mod,snr_db,n,nmse_db,snr_gain_db,si_sdr_db,si_sdr_gain_db,excess_over_shrinkage_db,evm_pct,evm_pct_noisy,ber,ber_noisy
BPSK,0.0,16,-5.600373148918152,5.588090299861506,5.619614005088806,2.6214886754751205,2.583205372095108,61.17127288797611,69.68132559187362,0.057837701612903226,0.07850302419354839
BPSK,2.0,16,-7.23071414232254,5.25575665384531,7.244581013917923,3.1410650610923767,3.1211256980895996,49.19166483086663,59.59198450602488,0.013482862903225807,0.020917338709677418
BPSK,4.0,16,-8.900493800640106,4.957790359854698,8.922090291976929,3.5036413371562958,3.485442280769348,45.57478920764311,54.429120493402635,0.012600806451612902,0.01940524193548387
BPSK,6.0,16,-10.45615816116333,4.47108057141304,10.498725712299347,3.539941042661667,3.4944510459899902,38.89762677197906,45.30437704321596,0.00390625,0.008064516129032258
BPSK,8.0,16,-12.294245302677155,4.332229822874069,12.36647218465805,3.7678019404411316,3.687853515148163,33.4333276771748,39.28239918455651,0.003780241935483871,0.006804435483870968
BPSK,10.0,16,-13.65039736032486,3.665465474128723,13.72046583890915,3.3100640773773193,3.250124514102936,26.48072324795373,29.791214947717904,0.0008820564516129032,0.0013860887096774194
BPSK,12.0,16,-15.238824009895325,3.2431824803352356,15.281894624233246,3.014703631401062,2.97707861661911,24.122860145718587,25.681715605362083,0.00025201612903225806,0.0003780241935483871
BPSK,14.0,16,-16.908748149871826,2.95275616645813,16.94764494895935,2.8203046321868896,2.7814765572547913,21.564812842524134,23.063465504639154,0.0,0.0
BPSK,16.0,16,-18.59129822254181,2.570567488670349,18.6464684009552,2.5137234330177307,2.463254690170288,15.730290184756074,16.465130120918737,0.0,0.0
BPSK,18.0,16,-20.20342195034027,2.183622121810913,20.269584894180298,2.1788610219955444,2.115605592727661,18.318865822471786,18.572457682693486,0.0,0.0
BPSK,20.0,16,-21.695706844329834,1.6971617937088013,21.771244764328003,1.7225080728530884,1.6539208889007568,14.185009787241338,14.06575833855171,0.0,0.0
PAM4,-20.0,16,0.2747864704579115,19.77882826514542,0.0564118284964934,0.018419964355416596,-0.31750128767453134,104.23450172529583,104.5848479771781,0.49439264112903225,0.4998109879032258
PAM4,-18.0,16,0.19122509125736542,17.841327151021687,0.0901814317330718,0.02898733993060887,-0.25902720520389266,103.86475975222189,105.1757971101624,0.49666078629032256,0.4991809475806452
PAM4,-16.0,16,-0.018461731728166342,16.067922142799944,0.1966577935963869,0.08118531852960587,-0.08810277143493295,103.51177666027021,104.59598064323667,0.4817288306451613,0.47435735887096775
PAM4,-14.0,16,-0.11313478962983936,14.102788913412951,0.27846561558544636,0.11462033400312066,-0.056837719515897334,107.8761861166,109.93442335689905,0.4811617943548387,0.4874621975806452
PAM4,-12.0,16,-0.3406533198431134,12.325463374145329,0.47410066425800323,0.20159817393869162,0.07388866785913706,100.31944697790823,99.65185788880251,0.4466355846774194,0.44083921370967744
PAM4,-10.0,16,-0.665158111602068,10.694604594260454,0.7508546970784664,0.3223245348781347,0.25380643270909786,97.13841782974485,97.30734412751666,0.4280493951612903,0.42307207661290325
PAM4,-8.0,16,-1.025839690119028,8.956092450767756,1.105009339749813,0.4508041478693485,0.37695978581905365,97.82401474299712,98.38451780866568,0.40921118951612906,0.40700604838709675
PAM4,-6.0,16,-1.6118846908211708,7.606276817619801,1.6716102361679077,0.708679798990488,0.6372343748807907,92.13105219600173,93.51665287213643,0.38646673387096775,0.3917590725806452
PAM4,-4.0,16,-2.512344092130661,6.4833430498838425,2.5555334761738777,1.090994581580162,1.0482711121439934,84.56662002438938,84.89808307780237,0.32661290322580644,0.3268019153225806
PAM4,-2.0,16,-3.665798172354698,5.701695896685123,3.6894205063581467,1.5588861554861069,1.5546525120735168,76.14881677722096,79.7605311099681,0.28395917338709675,0.28572328629032256
PAM4,0.0,16,-4.935772240161896,4.955966138746589,4.955779522657394,1.9365086406469345,1.9351733773946762,65.68710809100406,69.85194413562024,0.20974042338709678,0.22719254032258066
PAM4,2.0,16,-6.401433080434799,4.409987293183804,6.411482781171799,2.2529891431331635,2.2817919552326202,59.581464493461176,62.4574906832884,0.2013608870967742,0.19921875
PAM4,4.0,16,-7.87257519364357,3.9034767001867294,7.884599924087524,2.468514233827591,2.4388864636421204,53.53373573305379,58.07705994305952,0.15650201612903225,0.1622983870967742
PAM4,6.0,16,-9.586606442928314,3.590252637863159,9.599713027477264,2.6236658692359924,2.6158250868320465,42.85813799828934,44.15900469442438,0.11082409274193548,0.10376764112903226
PAM4,8.0,16,-11.319586753845215,3.288820743560791,11.333254992961884,2.6302239894866943,2.6539095044136047,40.2925607026166,40.96319227013886,0.07585685483870967,0.06917842741935484
PAM4,10.0,16,-12.966846525669098,2.965482175350189,12.979313790798187,2.5391563773155212,2.551471471786499,35.40421469812182,36.141110750286025,0.057396673387096774,0.051600302419354836
PAM4,12.0,16,-14.601536631584167,2.656627058982849,14.630994498729706,2.4155808091163635,2.3875483870506287,28.412923577962715,28.377589575633554,0.016948084677419355,0.020413306451612902
PAM4,14.0,16,-16.179647564888,2.1943878531455994,16.22549396753311,2.061015486717224,2.0242276191711426,26.746172866185873,25.484942306550735,0.019468245967741934,0.014994959677419355
PAM4,16.0,16,-17.8842591047287,1.8785434365272522,17.941362977027893,1.8272212147712708,1.7708851099014282,22.927314283274086,21.75250859210876,0.009261592741935484,0.0078125
PAM4,18.0,16,-19.253284335136414,1.3124138116836548,19.3873153924942,1.3654203414916992,1.2431814670562744,21.154617520338533,19.677363779906223,0.006804435483870968,0.004662298387096774
PAM4,20.0,16,-20.535888671875,0.4872094392776489,20.77439522743225,0.6821469068527222,0.4444509744644165,21.232166303334452,19.130784500112618,0.008127520161290322,0.0052293346774193545
QPSK,-20.0,16,0.2801100639626384,19.738647279329598,0.057821230962872505,0.017428196966648102,-0.32316940114833415,102.78572463431617,105.46642233689933,0.4835559475806452,0.47895665322580644
QPSK,-18.0,16,0.13954041269607842,17.803349039284512,0.10932663967832923,0.0378474451135844,-0.20874828076921403,103.45108533320905,105.58225479413423,0.4881552419354839,0.4841859879032258
QPSK,-16.0,16,-0.008843405405059457,16.07317583099939,0.1884105233475566,0.0769227184355259,-0.09739961544983089,103.8738066569694,106.34254106349293,0.47561743951612906,0.46389868951612906
QPSK,-14.0,16,-0.14440295565873384,14.108587180264294,0.29420780949294567,0.11873917654156685,-0.026580099016427994,106.52870862156698,105.43074205625824,0.4594884072580645,0.4518649193548387
QPSK,-12.0,16,-0.3457129532471299,12.341257744468749,0.4688497222959995,0.1882283929735422,0.07958112750202417,100.26337252524165,100.70695279250387,0.3953503024193548,0.3949092741935484
QPSK,-10.0,16,-0.6263084057718515,10.594212735071778,0.724811464548111,0.29238986782729626,0.20911585725843906,97.5512586301301,97.87138937124209,0.3704637096774194,0.36819556451612906
QPSK,-8.0,16,-0.9755241200327873,8.937221728265285,1.0616301745176315,0.4135502651333809,0.33111265674233437,96.04713165222074,95.52431585995517,0.3351184475806452,0.3338583669354839
QPSK,-6.0,16,-1.5813565999269485,7.5546863824129105,1.6381354928016663,0.6517658792436123,0.6024321243166924,91.53804776410453,93.0920251634975,0.3101688508064516,0.3265498991935484
QPSK,-4.0,16,-2.478503569960594,6.505095213651657,2.513186529278755,1.0592808425426483,1.030260719358921,85.70618896756766,87.75058384446432,0.27532762096774194,0.2916456653225806
QPSK,-2.0,16,-3.4639068096876144,5.458465255796909,3.4926698356866837,1.3683929592370987,1.3367947190999985,77.78689330007738,79.46021164479993,0.2006048387096774,0.20999243951612903
QPSK,0.0,16,-4.838742673397064,4.823704303562408,4.850952208042145,1.8277987390756607,1.8204260170459747,65.54218277427083,69.45859277326343,0.13211945564516128,0.1436491935483871
QPSK,2.0,16,-6.376175105571747,4.347652405500412,6.3834686279296875,2.2020198702812195,2.2338808476924896,53.662475888719754,58.548504096917526,0.068359375,0.07667590725806452
QPSK,4.0,16,-8.021674275398254,4.026471808552742,8.02754208445549,2.5981726348400116,2.569418638944626,44.530233826392426,48.59177319138617,0.03307711693548387,0.03962953629032258
QPSK,6.0,16,-9.655283331871033,3.64140123128891,9.665125787258148,2.7070612013339996,2.670749455690384,39.3786624486291,43.10955027763097,0.021169354838709676,0.02551663306451613
QPSK,8.0,16,-11.295830368995667,3.28646782040596,11.306209921836853,2.6741499304771423,2.6485827565193176,36.50071995016967,38.920739711767894,0.012348790322580645,0.013671875
QPSK,10.0,16,-13.190778315067291,3.1996431946754456,13.206713318824768,2.7943568229675293,2.7847388982772827,28.191437588099454,30.06681971676431,0.004347278225806451,0.00516633064516129
QPSK,12.0,16,-14.66529631614685,2.7190162539482117,14.676315605640411,2.4649903774261475,2.449957847595215,27.84911450322472,28.459187399699424,0.008694556451612902,0.008694556451612902
QPSK,14.0,16,-16.56919753551483,2.6149314641952515,16.577032327651978,2.446777582168579,2.4435837864875793,23.119181767806616,23.776594000092317,0.005418346774193549,0.006111391129032258
QPSK,16.0,16,-18.248832941055298,2.2643104195594788,18.265345573425293,2.1708568334579468,2.1561368703842163,19.456460048610904,19.704395959593377,0.00018901209677419354,0.00018901209677419354
QPSK,18.0,16,-19.63314986228943,1.612253189086914,19.671812057495117,1.57981538772583,1.5442649126052856,19.6963289011155,18.80085828914992,0.0003780241935483871,0.0004410282258064516
QPSK,20.0,16,-21.176164746284485,1.215382695198059,21.220478892326355,1.2132081985473633,1.1717476844787598,16.050258986261802,15.057639816807542,6.300403225806451e-05,0.0
