mod,snr_db,n,nmse_db,snr_gain_db,evm_pct,evm_pct_noisy,ber,ber_noisy
PAM4,-6.0,16,-5.979814559221268,11.981408059597015,57.92349823671137,65.39345977809063,0.21875,0.21010044642857142
PAM4,-4.0,16,-7.681688278913498,11.615807071328163,45.66291270399633,54.201035201899884,0.15345982142857142,0.15206473214285715
PAM4,-2.0,16,-9.164251387119293,11.163442231714725,41.65974097723169,46.76155427289637,0.10993303571428571,0.09514508928571429
PAM4,0.0,16,-10.722972869873047,10.756937071389984,33.73863482200357,39.0032478460124,0.06389508928571429,0.05329241071428571
PAM4,2.0,16,-12.74418318271637,10.75781811028719,28.157557321976444,32.28064739647064,0.03766741071428571,0.030412946428571428
PAM4,4.0,16,-14.116263628005981,10.16028068959713,24.52448960535052,26.617984347692946,0.014508928571428572,0.007254464285714286
PAM4,6.0,16,-15.89062225818634,9.885456323623657,20.468814510737644,23.12892696131722,0.004743303571428571,0.005022321428571429
PAM4,8.0,16,-17.228698313236237,9.195500254631042,19.80150445321056,20.639063513019877,0.004464285714285714,0.005859375
PAM4,10.0,16,-19.068241715431213,9.057131946086884,16.45378761316253,16.48861010831066,0.00027901785714285713,0.0
PAM4,12.0,16,-20.293633341789246,8.361983239650726,15.758241988223041,15.15397546231155,0.0,0.0
PAM4,14.0,16,-21.835547924041748,7.874386787414551,15.299786598165074,14.28529347886402,0.0,0.0
PAM4,16.0,16,-23.20696449279785,7.212093830108643,15.728774523293055,14.827372472116636,0.0013950892857142857,0.0013950892857142857
PAM4,18.0,16,-23.991337180137634,6.023693680763245,14.763231444955961,13.73530203429403,0.0,0.0
PAM4,20.0,16,-25.384987354278564,5.360654950141907,14.071641661919042,13.117647084680792,0.0,0.0
QPSK,-20.0,16,0.037037881556898355,19.988781062420458,101.71722001700633,102.53119253924487,0.44224330357142855,0.4467075892857143
QPSK,-18.0,16,-0.3134880159050226,18.26418269611895,100.22456879335286,100.66979384907599,0.4017857142857143,0.392578125
QPSK,-16.0,16,-0.4651476303115487,16.507124916650355,98.04153352835047,97.30973633746211,0.38169642857142855,0.36356026785714285
QPSK,-14.0,16,-1.0817141123116016,15.067007321864367,93.60451674146033,92.16784301603445,0.341796875,0.32533482142857145
QPSK,-12.0,16,-1.5661032050848007,13.531282588839531,89.63590492316735,90.01830835861279,0.28878348214285715,0.287109375
QPSK,-10.0,16,-2.480420410633087,12.441572606563568,81.06653305876192,80.91589821977624,0.23046875,0.21344866071428573
QPSK,-8.0,16,-3.565183714032173,11.530888691544533,70.8469155579608,72.7245391922926,0.16462053571428573,0.15262276785714285
QPSK,-6.0,16,-5.276987195014954,11.248398959636688,57.903895214675266,63.038247899147294,0.095703125,0.10016741071428571
QPSK,-4.0,16,-6.768845051527023,10.808078810572624,48.6493783955586,54.68671985725122,0.0546875,0.05859375
QPSK,-2.0,16,-8.855269402265549,10.833678029477596,37.73596091501946,45.00092035070087,0.018694196428571428,0.018694196428571428
QPSK,0.0,16,-10.730746150016785,10.716641294129658,30.50988229945297,36.30514689710942,0.008091517857142858,0.007533482142857143
QPSK,2.0,16,-12.903033435344696,10.865249931812286,24.26557035596299,30.034646515972597,0.0013950892857142857,0.0005580357142857143
QPSK,4.0,16,-14.31370723247528,10.322811365127563,20.25111285568972,24.45019622294333,0.0,0.0
QPSK,6.0,16,-16.046522796154022,10.023726969957352,18.256535870221608,21.501084646624626,0.0013950892857142857,0.0013950892857142857
QPSK,8.0,16,-17.388831853866577,9.351594716310501,15.920470218184384,17.806295084167154,0.0,0.0
QPSK,10.0,16,-19.14145302772522,9.148464500904083,13.030630515420931,14.533688089864985,0.0,0.0
QPSK,12.0,16,-20.89211130142212,8.939154028892517,10.002719186743105,11.160604049789427,0.0,0.0
QPSK,14.0,16,-22.313481092453003,8.382873237133026,9.950704694522244,10.50109498942043,0.0,0.0
QPSK,16.0,16,-23.567748188972473,7.5708712339401245,9.086547674324065,8.983779818695208,0.0,0.0
QPSK,18.0,16,-25.004509687423706,6.995331287384033,8.700587532903326,8.533568333138078,0.0,0.0
QPSK,20.0,16,-26.12745761871338,6.165786981582642,7.455893507864303,7.233082137292126,0.0,0.0
